sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_exchange,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_ask,screen_net_expense_ratio,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_fullday_change,screen_fullday_change_percent,screen_fullday_price,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_ipo_expected_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate,screen_prev_name,screen_name_change_date,screen_display_name
Technology,technology,192,NDEC,Innovator Growth-100 Power Buffer ETF - December,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,29.559563,,,USD,0.538143,BTS,30.58,26.23,0.0,,Innovator Growth-100 Power Buff,15.25,45.75,0.79,True,1733149800000,2,0.0,1787868181.0,30.5457,0.0,0.1635,0.1635,0.538143,30.5457,1787860128,30.5457,30.5457,30.495 - 30.5457,30.495,1275,30.3822,1900,400,us_market,finmb_1897425538,Cboe US,Innovator Growth-100 Power Buffer ETF - December,30.495,17077,2370,[],4.3157005,0.164533,26.23 - 30.58,-0.03429985,-0.0011216432,15.424728,0.0,30.386227,0.0,7.2191,2.22408,2.22408,61657984.0,POSTPOST,1.0052482,,,30.00094,0.54475975,0.01815809,28.61389,1.9318104,0.06751303,,15,0,America/New_York,EDT,-14400000,False,False,False,NDEC,,,,,,,,,,
Technology,technology,193,KWIN,KraneShares Wahed Alternative Income Index ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.0,PCX,27.11,24.41,,,KraneShares Wahed Alternative I,25.72,25.79,0.51,True,1762353000000,2,0.0,1787873404.0,25.79,0.0,0.0,0.0,0.0,25.79,1787860800,25.79,25.79,25.7003 - 25.79,25.7003,11496,25.79,400,300,us_market,finmb_1961948538,NYSEArca,KraneShares Wahed Alternative Income Index ETF,25.72,17368,13000,[],1.3800011,0.056534253,24.41 - 27.11,-1.3199997,-0.04869051,3.1022668,0.0,33.781937,0.0,1.86508,0.70616,0.70616,60319088.0,POSTPOST,0.76342577,,,25.68108,0.10892105,0.0042412956,25.45395,0.33605003,0.013202274,,15,0,America/New_York,EDT,-14400000,False,False,False,KWIN,,,,,,,,,,
Technology,technology,194,WRTH,Worth Charting Options Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.077401154,NGM,26.76,24.89,,,Worth Charting Options Income E,23.41,27.58,1.02,True,1777383000000,2,0.3093578,1787866395.0,25.94,0.07999992,0.020000458,0.0200005,0.0774012,25.94,1787860800,25.86,25.89,25.8084 - 25.89,25.8084,31140,25.84,2,2,us_market,finmb_1984838498,NasdaqGM,Worth Charting Options Income ETF,25.8084,54538,47710,[],0.9700012,0.038971525,24.89 - 26.76,-0.8999996,-0.03363227,3.2747626,,,,,4.70725,4.70725,58462992.0,POSTPOST,,,,25.5816,0.27840042,0.010882839,25.41247,0.44753075,0.017610675,,15,0,America/New_York,EDT,-14400000,False,False,False,WRTH,,2026-04-28,,,,,,,,
Technology,technology,195,QMNV,FT Vest Nasdaq-100 Moderate Buffer ETF – November,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,31.298905,,,USD,0.432053,BTS,25.62,21.73,0.0,,FT Vest Nasdaq-100 Moderate Buf,12.87,38.25,0.9,True,1731940200000,2,,,,,0.110001,0.110001,0.432053,25.57,1787860800,25.57,25.57,25.57 - 25.57,25.57,735,25.46,600,100,us_market,finmb_1880458147,Cboe US,FT Vest Nasdaq-100 Moderate Buffer ETF – November,25.59,14968,45080,[],3.8400002,0.17671423,21.73 - 25.62,-0.050001144,-0.0019516449,16.757988,0.0,32.173386,0.0,6.80651,2.17035,2.17035,57376472.0,POSTPOST,0.79475623,,,25.11968,0.4503193,0.017926952,24.020636,1.5493641,0.064501375,,15,0,America/New_York,EDT,-14400000,False,False,False,QMNV,,,,,,,,,,
Technology,technology,196,XDQQ,Innovator Growth-100 Accelerated ETF – Quarterly,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,29.559563,,,USD,1.61645,BTS,41.15,35.61,0.0,,Innovator Growth Accelerated ET,39.98,42.44,0.79,True,1617283800000,2,0.21837166,1787861406.0,40.1575,0.087501526,0.638802,0.638802,1.61645,40.1575,1787858720,40.1575,40.1575,39.815 - 40.1575,39.815,17843,39.5187,200,100,us_market,finmb_707936501,Cboe US,Innovator Growth-100 Accelerated ETF – Quarterly,39.815,12595,30460,[],4.5475006,0.1277029,35.61 - 41.15,-0.9925003,-0.024119083,10.18796,0.0,31.049915,0.0,-3.29771,-4.4835,-4.4835,57287488.0,POSTPOST,1.2933208,,,39.71904,0.4384613,0.011039071,39.487534,0.66996765,0.01696656,,15,0,America/New_York,EDT,-14400000,False,False,False,XDQQ,,,,,,,,,,
Technology,technology,197,TEKY,Lazard Next Gen Technologies ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.18,34.940601,,,USD,3.197982,NGM,47.605,32.22,0.18,,Lazard Next Gen Technologies ET,45.17,45.3,0.5,True,1744032600000,2,0.0,1787873405.0,45.0356,0.0,1.3955994,1.3956,3.19798,45.0356,1787860800,45.0356,45.0356,44.74 - 45.0356,44.74,149,43.64,4,4,us_market,finmb_1932827824,NasdaqGM,Lazard Next Gen Technologies ETF,44.74,420,510,[],12.815598,0.39775285,32.22 - 47.605,-2.5694008,-0.05397334,27.310253,0.0,36.96953,0.0,14.18372,5.77447,5.77447,55488800.0,POSTPOST,1.2181816,,,44.38052,0.6550789,0.014760505,40.06876,4.966839,0.12395789,,15,0,America/New_York,EDT,-14400000,False,False,False,TEKY,,2025-04-07,,,,,,,,
Technology,technology,198,EGGS,NestYield Total Return Guard ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,17.42,35.91954,,,USD,-0.0996756,PCX,45.5,33.225,17.42,,NestYield Total Return Guard ET,37.25,37.38,0.93,True,1735309800000,2,0.0,1787874927.0,37.3842,0.0,-0.0373001,-0.0373001,-0.0996756,37.3842,1787860721,37.3842,37.6799,37.05 - 37.6799,37.05,12677,37.4215,300,300,us_market,finmb_1901198377,NYSEArca,NestYield Total Return Guard ETF,38.36,11295,12130,[],4.1592026,0.12518293,33.225 - 45.5,-8.115799,-0.17836921,-6.401944,0.0,37.391323,0.0,3.43548,-1.67495,-1.67495,54766840.0,POSTPOST,0.99980956,,,38.81212,-1.4279175,-0.036790505,38.3905,-1.0062981,-0.026212163,,15,0,America/New_York,EDT,-14400000,False,False,False,EGGS,,,,,,,,,,
Technology,technology,199,BRLN,iShares Floating Rate Loan Active ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,8.6,12.830382345393893,,,USD,0.0393787,BTS,52.33,50.101,6.27,,iShares Floating Rate Loan Acti,47.85,51.34,0.55,True,1665063000000,2,0.0,1787873405.0,50.81,0.0,0.0200005,0.0200005,0.0393787,50.81,1787860800,50.81,51.01,50.51 - 51.01,50.51,12728,50.79,100,300,us_market,finmb_1799584590,Cboe US,iShares Floating Rate Loan Active ETF,50.51,6547,6770,[],0.70899963,0.0141514065,50.101 - 52.33,-1.5200005,-0.029046444,-2.7745903,0.0,,0.0,1.67931,1.01437,1.01437,53663296.0,POSTPOST,,,,50.74444,0.0655632,0.0012920273,51.04327,-0.23326874,-0.0045700194,,15,0,America/New_York,EDT,-14400000,False,False,False,BRLN,,,,,,,,,,
Technology,technology,200,QMAG,FT Vest Nasdaq-100 Moderate Buffer ETF - August,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,31.298905,,,USD,0.606925,BTS,25.9,22.44,0.0,,FT Vest Nasdaq-100 Moderate Buf,25.81,38.71,0.9,True,1724074200000,2,-0.0003832948,1787861405.0,25.8761,-9.918213e-05,0.156101,0.156101,0.606925,25.8761,1787860688,25.8761,25.9,25.79 - 25.9,25.79,48385,25.72,600,100,us_market,finmb_1880456551,Cboe US,FT Vest Nasdaq-100 Moderate Buffer ETF - August,25.69,29388,132420,[],3.4361,0.15312389,22.44 - 25.9,-0.023899078,-0.00092274434,14.328634,0.0,31.942165,0.0,7.56551,2.95307,2.95307,53439372.0,POSTPOST,0.8100923,,,25.44436,0.4317398,0.016967995,24.33592,1.5401802,0.063288346,,15,0,America/New_York,EDT,-14400000,False,False,False,QMAG,,,,,,,,,,
Technology,technology,201,SGRT,SMART Earnings Growth 30 ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,,,,USD,0.251572,PCX,38.43,20.25,,,SMART Earnings Growth 30 ETF,31.64,32.0,,True,1755696600000,2,0.0,1787873405.0,31.88,0.0,0.0799999,0.0799999,0.251572,31.88,1787860757,31.88,31.975,31.62 - 31.975,31.62,27404,31.8,1000,200,us_market,finmb_1954815092,NYSEArca,SMART Earnings Growth 30 ETF,32.01,53546,32930,[],11.629999,0.574321,20.25 - 38.43,-6.550001,-0.1704398,54.494785,0.0,36.237125,0.0,,,,,POSTPOST,0.8797607,,,33.39854,-1.5185413,-0.045467295,29.91898,1.9610195,0.06554433,,15,0,America/New_York,EDT,-14400000,False,False,False,SGRT,,,,,,,,,,
Technology,technology,202,ASIA,Matthews Pacific Tiger Active ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.87,18.719581,,,USD,0.531652,PCX,47.47,30.44,0.87,,Matthews Pacific Tiger Active E,39.5,44.78,0.79,True,1695648600000,2,0.0,1787873402.0,41.6,0.0,0.219997,0.219997,0.531652,41.6,1787859120,41.6,41.6,41.485 - 41.6,41.485,3725,41.38,400,700,us_market,finmb_1847706201,NYSEArca,Matthews Pacific Tiger Active ETF,41.5,4933,6680,[],11.159998,0.36662278,30.44 - 47.47,-5.8700027,-0.1236571,35.359383,0.0,19.232761,0.0,20.67508,3.59303,3.59303,51392152.0,POSTPOST,2.1629758,,,41.87544,-0.27544022,-0.0065776077,38.582886,3.0171127,0.07819822,,15,0,America/New_York,EDT,-14400000,False,False,False,ASIA,,,,,,,,,,
Technology,technology,203,QQWZ,Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.59,29.411765,,,USD,0.27148286,NGM,30.0,23.05,0.59,,Pacer Cash COWZ 100-Nasdaq 100 ,20.18,35.73,0.49,True,1746711000000,2,0.05036389,1787873405.0,29.6,0.0149002075,0.08010101,0.080101,0.271483,29.6,1787860800,29.5851,29.8,29.52 - 29.8,29.52,9074,29.505,2,2,us_market,finmb_1934482105,NasdaqGM,Pacer Cash COWZ 100-Nasdaq 100 Rotator ETF,29.8,11779,10600,[],6.535101,0.2835185,23.05 - 30.0,-0.41489983,-0.013829994,26.113642,0.0,31.686522,0.0,9.07788,3.04009,3.04009,50803172.0,POSTPOST,0.9336809,,,28.51698,1.068121,0.037455615,27.07963,2.5054703,0.09252232,,15,0,America/New_York,EDT,-14400000,False,False,False,QQWZ,,,,,,,,,,
Technology,technology,204,RGTX,Defiance Daily Target 2X Long RGTI ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,5.62561,NGM,501.8,7.69,2.69,,Defiance Daily Target 2X Long R,9.35,15.59,1.29,True,1743514200000,2,-0.3673091,1787874410.0,10.85,-0.03999996,0.58,0.58,5.62561,10.85,1787860800,10.89,11.2152,10.38 - 11.2152,10.38,541197,10.31,2,2,us_market,finmb_1916074345,NasdaqGM,Defiance Daily Target 2X Long RGTI ETF,10.71,1173736,616350,[],3.2000003,0.41612488,7.69 - 501.8,-490.90997,-0.97829807,-77.59259,0.0,,0.0,-79.69763,-52.65001,-52.65001,49037308.0,POSTPOST,,,,13.5376,-2.6475992,-0.19557376,32.779705,-21.889706,-0.66778225,,15,0,America/New_York,EDT,-14400000,False,False,False,RGTX,,2025-04-01,,,,,,,,
Technology,technology,205,QLDY,Defiance NASDAQ 100 Lightningspread Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.515857,NGM,52.35,37.4,,,Defiance Nasdaq 100 LightningSp,30.99,54.61,1.04,True,1758202200000,2,0.22563036,1787873405.0,41.4,0.09320068,0.6168022,0.616802,1.51586,41.4,1787860800,41.3068,41.3193,40.905 - 41.3193,40.905,24972,40.69,2,2,us_market,finmb_1932145366,NasdaqGM,Defiance NASDAQ 100 Lightningspread Income ETF,41.08,47015,33870,[],3.9067993,0.10445987,37.4 - 52.35,-11.043198,-0.21094935,-18.250906,0.0,29.21434,0.0,9.56714,1.62955,1.62955,48997496.0,POSTPOST,1.4139221,,,43.03792,-1.7311211,-0.040223155,44.77049,-3.463688,-0.07736543,,15,0,America/New_York,EDT,-14400000,False,False,False,QLDY,,2025-09-18,,,,,,,,
Technology,technology,206,DRUP,GraniteShares ETF Trust - GraniteShares Nasdaq Select Disruptors ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,28.555111,,,USD,2.67518,PCX,70.99,52.833,0.0,,GraniteShares Nasdaq Select Dis,70.68,70.75,0.6,True,1570455000000,2,0.0,1787873402.0,70.72,0.0,1.8426,1.8426,2.67518,70.72,1787860765,70.72,70.72,69.74 - 70.72,69.74,5215,68.8774,600,600,us_market,finmb_633957515,NYSEArca,GraniteShares ETF Trust - GraniteShares Nasdaq Select Disruptors ETF,69.49,1373,940,[],17.887001,0.33855736,52.833 - 70.99,-0.26999664,-0.0038033053,11.471891,0.0,31.20237,0.0,-3.0412,12.41966,12.41966,48541672.0,POSTPOST,2.2664945,,,65.02342,5.696579,0.08760811,62.53175,8.1882515,0.1309455,,15,0,America/New_York,EDT,-14400000,False,False,False,DRUP,,,,,,,,,,
Technology,technology,207,QMFE,FT Vest Nasdaq-100 Moderate Buffer ETF - February,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,31.298905,,,USD,0.407892,BTS,24.6652,21.01,0.0,,FT Vest Nasdaq-100 Moderate Buf,18.49,30.81,0.9,True,1740407400000,2,,,,,0.100199,0.100199,0.407892,24.6652,1787751842,24.6652,24.6652,24.6652 - 24.6652,24.6652,94,24.565,700,300,us_market,finmb_1880453233,Cboe US,FT Vest Nasdaq-100 Moderate Buffer ETF - February,24.545,4842,2070,[],3.655199,0.17397425,21.01 - 24.6652,0.0,0.0,16.371786,0.0,32.10634,0.0,8.30714,1.85811,1.85811,48233520.0,POSTPOST,0.76823455,,,24.27588,0.38931847,0.016037254,23.172665,1.4925346,0.06440928,,15,0,America/New_York,EDT,-14400000,False,False,False,QMFE,,,,,,,,,,
Technology,technology,208,CNAV,Mohr Company Nav ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.0,27.070926,,,USD,1.8795,BTS,48.17,28.161,0.0,,Mohr Company Nav ETF,39.46,39.51,1.31,True,1727789400000,2,0.0,1787868182.0,39.57,0.0,0.73,0.73,1.8795,39.57,1787860791,39.57,39.57,39.24 - 39.57,39.24,18190,38.84,1000,100,us_market,finmb_1856921954,Cboe US,Mohr Company Nav ETF,39.69,7533,6250,[],11.409,0.4051348,28.161 - 48.17,-8.599998,-0.17853433,38.25029,0.0,27.850483,0.0,24.40052,4.29231,4.29231,47984528.0,POSTPOST,1.4208012,,,41.23988,-1.6698799,-0.04049187,36.024544,3.545456,0.09841779,,15,0,America/New_York,EDT,-14400000,False,False,False,CNAV,,,,,,,,,,
Technology,technology,209,CARZ,First Trust S-Network Future Vehicles & Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.33,26.504108,41.51352,17.61356,USD,1.4399678,NGM,123.17,65.49,1.33,,First Trust S-Network Future Ve,105.23,108.87,0.7,True,1305034200000,2,0.33153123,1787873404.0,106.86,0.35310364,1.5118942,1.51189,1.43997,106.86,1787860800,106.5069,106.5069,105.66 - 106.5069,105.66,9228,104.995,2,2,us_market,finmb_132416257,NasdaqGM,First Trust S-Network Future Vehicles & Technology ETF,106.16,4026,2530,[],41.0169,0.62630785,65.49 - 123.17,-16.663101,-0.13528539,58.662296,,27.602135,,31.93946,0.24364,0.24364,46285552.0,POSTPOST,3.858647,,,108.0602,-1.5533066,-0.014374455,94.41,12.096893,0.12813148,,15,0,America/New_York,EDT,-14400000,False,False,False,CARZ,1483056000.0,,,,,,,,,
Technology,technology,210,QQQT,Defiance Nasdaq 100 Income Target ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,13.53,29.559563,,,USD,1.0872579,NGM,19.45,15.24,13.53,,Defiance Nasdaq 100 Income Targ,13.07,23.32,1.2,True,1718976600000,2,0.0,1787873403.0,18.13,0.0,0.1949997,0.195,1.08726,18.13,1787860800,18.13,18.13,18.0 - 18.13,18.0,41796,17.935,2,1,us_market,finmb_1869443374,NasdaqGM,Defiance Nasdaq 100 Income Target ETF,18.06,39230,31080,[],2.8899994,0.1896325,15.24 - 19.45,-1.3200016,-0.06786641,0.4933238,0.0,30.432417,0.0,11.45848,3.23181,3.23181,46078856.0,POSTPOST,0.5957463,,,18.10412,0.025878906,0.0014294485,17.66236,0.46763992,0.02647664,,15,0,America/New_York,EDT,-14400000,False,False,False,QQQT,,2024-06-21,,,,,,,,
Technology,technology,211,FMET,Fidelity Metaverse ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.51,22.846699,,,USD,1.0206307,NGM,40.249,30.14,0.51,,Fidelity Metaverse ETF,27.89,49.15,0.39,True,1650547800000,2,-0.1756655,1787873404.0,38.87,-0.06840134,0.3934021,0.393402,1.02063,38.87,1787860800,38.9384,38.9384,38.74 - 38.9384,38.74,2761,38.545,2,2,us_market,finmb_1773387411,NasdaqGM,Fidelity Metaverse ETF,38.74,3860,4000,[],8.798401,0.29191774,30.14 - 40.249,-1.3106003,-0.032562308,9.039486,0.0,24.037148,0.0,3.12657,1.97864,1.97864,44411948.0,POSTPOST,1.619926,,,37.55354,1.384861,0.036876976,35.94147,2.9969292,0.0833836,,15,0,America/New_York,EDT,-14400000,False,False,False,FMET,,,,,,,,,,
Technology,technology,212,GGME,Invesco Next Gen Media and Gaming ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.02,25.150905,24.00432,10.73125,USD,1.17166,PCX,66.18,49.02,0.02,USD,Invesco Next Gen Media and Gami,64.14,64.22,0.62,True,1119533400000,2,0.0,1787864700.0,64.287,0.0,0.744503,0.744503,1.17166,64.287,1787848548,64.287,64.287,64.15 - 64.287,64.15,602,63.5425,100,100,us_market,finmb_22938439,NYSEArca,Invesco Next Gen Media and Gaming ETF,64.15,2558,720,[],15.267002,0.31144434,49.02 - 66.18,-1.8929977,-0.028603774,2.2261143,0.105,26.790546,0.0016524373,1.38798,6.13357,6.13357,44028656.0,POSTPOST,2.3996153,,64.728,61.7124,2.574604,0.041719396,58.2327,6.054302,0.1039674,0.99318695,15,0,America/New_York,EDT,-14400000,False,False,False,GGME,,,,,,,,,,
Technology,technology,213,QVOL,Infrastructure Capital NASDAQ Option Income ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.80504066,NGM,107.59,91.4,,,Infrastructure Capital Nasdaq O,72.91,128.76,0.82,True,1778592600000,2,0.36728722,1787873402.0,100.29,0.3670044,0.7979965,0.797997,0.805041,100.29,1787860800,99.923,100.08,98.9139 - 100.08,98.9139,12771,99.125,2,2,us_market,finmb_1977965899,NasdaqGM,Infrastructure Capital NASDAQ Option Income ETF,99.94,13958,9330,[],8.522995,0.093249395,91.4 - 107.59,-7.667,-0.07126127,1.1848092,0.0,29.003223,0.0,,,,40774884.0,POSTPOST,3.4452376,,,99.7224,0.20059967,0.0020115809,100.3916,-0.46860504,-0.0046677715,,15,0,America/New_York,EDT,-14400000,False,False,False,QVOL,,2026-05-12,,,,,,,,
Technology,technology,214,SMHC,VanEck China Semiconductor ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,3.3518448,NGM,68.69,42.79,,,VanEck China Semiconductor ETF,45.14,51.99,0.65,True,1782307800000,2,-0.07387567,1787873405.0,47.61,-0.03519821,1.5452003,1.5452,3.35184,47.61,1787860800,47.6452,47.95,47.385 - 47.95,47.385,39595,46.1,1,1,us_market,finmb_1994238440,NasdaqGM,VanEck China Semiconductor ETF,47.91,174000,22590,[],4.855198,0.11346571,42.79 - 68.69,-21.044804,-0.3063736,-21.692688,,57.677113,,,,,40753704.0,POSTPOST,0.8260677,,,53.048695,-5.403496,-0.10185917,53.048695,-5.403496,-0.10185917,,15,0,America/New_York,EDT,-14400000,False,False,False,SMHC,,2026-06-24,,,,,,,,
Technology,technology,215,TEK,iShares Technology Opportunities Active ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.31,32.733224,,,USD,2.54924,PCX,43.85,26.72,1.31,,iShares Technology Opportunitie,38.76,38.91,0.75,True,1729603800000,2,0.0,1787873403.0,38.9482,0.0,0.968201,0.968201,2.54924,38.9482,1787849885,38.9482,38.9482,38.795 - 38.9482,38.795,2227,37.98,500,1200,us_market,finmb_1882269814,NYSEArca,iShares Technology Opportunities Active ETF,38.8,5155,3980,[],12.228201,0.45764226,26.72 - 43.85,-4.9017982,-0.1117856,34.78682,0.0,34.99511,0.0,21.45978,2.63967,2.63967,39345272.0,POSTPOST,1.1129612,,,38.81948,0.12871933,0.0033158436,34.102764,4.845436,0.14208338,,15,0,America/New_York,EDT,-14400000,False,False,False,TEK,,,,,,,,,,
Technology,technology,216,LRNZ,"TrueShares Technology, AI and Deep Learning ETF",https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,40.387722,,,USD,4.24987,BTS,65.98,37.89,0.0,,"TrueShares Technology, AI & Dee",31.93,95.79,0.69,True,1583159400000,2,0.035106823,1787873483.0,64.11,0.022499084,2.6126,2.6126,4.24987,64.11,1787860136,64.0875,64.16,63.485 - 64.16,63.485,3915,61.4749,400,100,us_market,finmb_650344117,Cboe US,"TrueShares Technology, AI and Deep Learning ETF",63.98,3941,2260,[],26.197502,0.6914094,37.89 - 65.98,-1.8925018,-0.02868296,44.85128,0.0,43.67724,0.0,24.07623,30.39019,30.39019,38431444.0,POSTPOST,1.4672974,,,61.48766,2.599842,0.04228234,50.59712,13.490383,0.26662356,,15,0,America/New_York,EDT,-14400000,False,False,False,LRNZ,,,,,,,,,,
Technology,technology,217,MSTQ,LHA Market State Tactical Q ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_technology/,2026-08-28T03:13:31+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.7,29.770765,,,USD,1.45669,BTS,41.37,31.786,0.7,,LHA Market State Tactical Q ETF,19.44,58.3,1.55,True,1647437400000,2,0.0,1787868182.0,39.059,0.0,0.560799,0.560799,1.45669,39.059,1787859223,39.059,39.06,39.059 - 39.06,39.059,1254,38.4982,400,2500,us_market,finmb_1759337055,Cboe US,LHA Market State Tactical Q ETF,39.06,2419,1380,[],7.272999,0.2288114,31.786 - 41.37,-2.3110008,-0.055861756,5.459404,0.0,31.312204,0.0,7.92176,0.50964,0.50964,38064608.0,POSTPOST,1.2474049,,,38.56276,0.4962387,0.01286834,37.04288,2.016117,0.054426573,,15,0,America/New_York,EDT,-14400000,False,False,False,MSTQ,,,,,,,,,,
