sector,yahoo_sector_key,rank,ticker,etf_name,source_url,retrieved_at_utc,screen_language,screen_region,screen_quote_type,screen_type_disp,screen_quote_source_name,screen_triggerable,screen_custom_price_alert_confidence,screen_yield_ttm,screen_pe_ttm,screen_annual_return_nav_y3,screen_annual_return_nav_y5,screen_currency,screen_regular_market_change_percent,screen_fifty_two_week_high,screen_fifty_two_week_low,screen_dividend_yield,screen_financial_currency,screen_short_name,screen_bid,screen_net_expense_ratio,screen_ask,screen_exchange,screen_has_pre_post_market_data,screen_first_trade_date_milliseconds,screen_price_hint,screen_post_market_change_percent,screen_post_market_time,screen_post_market_price,screen_post_market_change,screen_regular_market_change,screen_regular_market_time,screen_regular_market_price,screen_regular_market_day_high,screen_regular_market_day_range,screen_regular_market_day_low,screen_regular_market_volume,screen_regular_market_previous_close,screen_bid_size,screen_ask_size,screen_market,screen_message_board_id,screen_full_exchange_name,screen_long_name,screen_regular_market_open,screen_average_daily_volume3_month,screen_average_daily_volume10_day,screen_corporate_actions,screen_fifty_two_week_low_change,screen_fifty_two_week_low_change_percent,screen_fifty_two_week_range,screen_fifty_two_week_high_change,screen_fifty_two_week_high_change_percent,screen_fifty_two_week_change_percent,screen_trailing_annual_dividend_rate,screen_trailing_pe,screen_trailing_annual_dividend_yield,screen_ytd_return,screen_trailing_three_month_returns,screen_trailing_three_month_nav_returns,screen_net_assets,screen_market_state,screen_eps_trailing_twelve_months,screen_shares_outstanding,screen_book_value,screen_fifty_day_average,screen_fifty_day_average_change,screen_fifty_day_average_change_percent,screen_two_hundred_day_average,screen_two_hundred_day_average_change,screen_two_hundred_day_average_change_percent,screen_price_to_book,screen_source_interval,screen_exchange_data_delayed_by,screen_exchange_timezone_name,screen_exchange_timezone_short_name,screen_gmt_off_set_milliseconds,screen_esg_populated,screen_tradeable,screen_crypto_tradeable,screen_symbol,screen_dividend_date,screen_earnings_timestamp_start,screen_earnings_timestamp_end,screen_eps_forward,screen_forward_pe,screen_ipo_expected_date,screen_display_name,screen_prev_name,screen_name_change_date,screen_earnings_call_timestamp_start,screen_earnings_call_timestamp_end,screen_is_earnings_date_estimate
Industrials,industrials,47,EVX,VanEck Environmental Services ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.18,28.042625,13.14221,27.73453,USD,-0.199237,42.44,36.44,0.18,,VanEck Environmental Services E,0.0,0.55,0.0,PCX,True,1161005400000,2,0.0,1787356595.0,41.2264,0.0,-0.0823021,1787342173,41.2264,41.2264,41.2015 - 41.2264,41.2015,1338,41.3087,1100.0,1000.0,us_market,finmb_29729919,NYSEArca,VanEck Environmental Services ETF,41.44,7391,4360,[],4.7864,0.13135016,36.44 - 42.44,-1.2136002,-0.02859567,3.8539052,0.0,28.587944,0.0,5.89159,-0.19743,-0.19743,99281984.0,PREPRE,1.4420904,,,40.9274,0.2989998,0.007305614,39.82535,1.4010468,0.03517977,,15,0,America/New_York,EDT,-14400000,False,False,False,EVX,,,,,,,,,,,,
Industrials,industrials,48,WDEF,WisdomTree Trust,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,,,,USD,-0.485357,34.74,26.25,,,WisdomTree Europe Defense Fund,0.0,,0.0,PCX,True,1752759000000,2,0.0,1787355007.0,31.78,0.0,-0.154999,1787342400,31.78,31.78,31.51 - 31.78,31.51,11169,31.935,300.0,100.0,us_market,finmb_1941702066,NYSEArca,WisdomTree Trust,31.76,34374,27110,[],5.5300007,0.21066669,26.25 - 34.74,-2.960001,-0.0852044,9.798229,0.0,,0.0,,,,,PREPRE,,,,29.60302,2.176981,0.07353915,30.647755,1.132246,0.03694385,,15,0,America/New_York,EDT,-14400000,False,False,False,WDEF,,,,,,,,,,,,
Industrials,industrials,49,HYDR,Global X Hydrogen ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-1.110091,74.8,25.001,3.25,,Global X Hydrogen ETF,34.4,0.5,52.63,NGM,True,1626269400000,2,0.0,1787355006.0,42.76,0.0,-0.48000336,1787342400,42.76,43.33,42.7001 - 43.33,42.7001,56693,43.24,2.0,2.0,us_market,finmb_712165665,NasdaqGM,Global X Hydrogen ETF,42.8,78819,37100,[],17.758999,0.71033156,25.001 - 74.8,-32.040005,-0.42834228,62.659763,,,,27.28241,-29.47065,-29.47065,92471704.0,PREPRE,,,,46.5733,-3.813301,-0.08187741,44.499165,-1.7391663,-0.039083123,,15,0,America/New_York,EDT,-14400000,False,False,False,HYDR,,,,,,,,,,,,
Industrials,industrials,50,BOAT,SonicShares Global Shipping ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,6.35,9.628346,,,USD,2.66528,50.0,29.12,6.35,,SonicShares Global Shipping ETF,0.0,0.69,0.0,PCX,True,1628083800000,2,0.0,1787355869.0,49.69,0.0,1.29,1787342400,49.69,50.0,49.467 - 50.0,49.467,108350,48.4,1900.0,100.0,us_market,finmb_1674688220,NYSEArca,SonicShares Global Shipping ETF,49.5,28172,43930,[],20.569998,0.7063873,29.12 - 50.0,-0.31000137,-0.0062000277,55.699696,0.0,10.85866,0.0,45.37449,9.46631,9.46631,78287248.0,PREPRE,4.5760713,,,42.67778,7.0122185,0.16430607,38.70776,10.982239,0.2837219,,15,0,America/New_York,EDT,-14400000,False,False,False,BOAT,,,,,,,,,,,,
Industrials,industrials,51,MADE,iShares U.S. Manufacturing ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.65,31.113877,,,USD,0.662074,39.68,27.96,0.65,,iShares U.S. Manufacturing ETF,0.0,0.4,0.0,PCX,True,1721309400000,2,0.0,1787355007.0,36.49,0.0,0.240002,1787342381,36.49,36.7,36.29 - 36.7,36.29,23682,36.25,200.0,900.0,us_market,finmb_1880486593,NYSEArca,iShares U.S. Manufacturing ETF,36.57,18591,12660,[],8.530003,0.30507877,27.96 - 39.68,-3.1899986,-0.08039311,28.071033,0.0,30.927412,0.0,17.8835,-1.06137,-1.06137,61612688.0,PREPRE,1.1798595,,,37.7257,-1.2356987,-0.032754824,35.12533,1.3646698,0.038851444,,15,0,America/New_York,EDT,-14400000,False,False,False,MADE,,,,,,,,,,,,
Industrials,industrials,52,BOTT,Themes Humanoid Robotics ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.0,39.824771,,,USD,-0.6466491,70.07,33.58,0.0,,Themes Humanoid Robotics ETF,32.72,0.35,58.52,NGM,True,1713792600000,2,0.016379042,1787355006.0,43.35,0.0070991516,-0.28210068,1787342400,43.3429,43.63,43.13 - 43.63,43.13,12604,43.625,2.0,2.0,us_market,finmb_1857168236,NasdaqGM,Themes Humanoid Robotics ETF,43.63,25901,16950,[],9.7628975,0.29073545,33.58 - 70.07,-26.7271,-0.3814343,26.530434,0.0,41.941338,0.0,-2.77036,-19.30701,-19.30701,59749588.0,PREPRE,1.0334172,,,45.88634,-2.5434418,-0.055429168,48.474644,-5.1317444,-0.10586451,,15,0,America/New_York,EDT,-14400000,False,False,False,BOTT,,,,,,2024-04-22,,,,,,
Industrials,industrials,53,POW,VistaShares Electrification Supercycle ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,False,LOW,,,,,USD,-1.22708,35.55,18.72,,,VistaShares Electrification Sup,0.0,,0.0,PCX,True,1761658200000,2,0.0,1787355007.0,25.919,0.0,-0.321999,1787342391,25.919,26.3094,25.9 - 26.3094,25.9,28961,26.241,300.0,100.0,us_market,finmb_1889507223,NYSEArca,VistaShares Electrification Supercycle ETF,26.3094,68308,29410,[],7.1990013,0.38456205,18.72 - 35.55,-9.630999,-0.27091417,27.887703,0.0,30.39727,0.0,,,,,PREPRE,0.85267526,,,28.11608,-2.1970787,-0.07814314,25.408195,0.51080513,0.020103952,,15,0,America/New_York,EDT,-14400000,False,False,False,POW,,,,,,,,,,,,
Industrials,industrials,54,TBLU,Tortoise Global Water Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,3.47,22.79462,20.14715,29.49159,USD,0.464842,56.9,48.94,3.47,,Tortoise Global Water ETF,0.0,0.4,0.0,NYQ,True,1487169000000,2,0.0,1787356133.0,51.7414,0.0,0.239403,1787331636,51.7414,51.7414,51.68 - 51.7414,51.68,485,51.502,100.0,100.0,us_market,finmb_419484269,NYSE,Tortoise Global Water Fund,51.68,2088,1570,[],2.801403,0.057241585,48.94 - 56.9,-5.1586,-0.0906608,-4.9786987,0.0,23.00811,0.0,1.60259,-1.49111,-1.49111,56900092.0,PREPRE,2.2488332,,,51.48002,0.26138306,0.005077369,52.138844,-0.39744186,-0.0076227593,,15,0,America/New_York,EDT,-14400000,False,False,False,TBLU,,,,,,,,,,,,
Industrials,industrials,55,DUSL,Direxion Daily Industrials Bull 3X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.33,29.797378,36.79296,60.76354,USD,0.566601,106.88,64.943,0.33,,Direxion Daily Industrials Bull,0.0,0.97,0.0,PCX,True,1493818200000,2,0.0,1787356211.0,94.07,0.0,0.529999,1787342400,94.07,95.03,93.8051 - 95.03,93.8051,6936,93.54,500.0,500.0,us_market,finmb_424861532,NYSEArca,Direxion Daily Industrials Bull 3X Shares,95.2,15269,8760,[],29.126999,0.44850096,64.943 - 106.88,-12.809998,-0.119854026,30.204296,0.0,29.785978,0.0,39.84099,4.25583,4.25583,56463932.0,PREPRE,3.1581974,,,98.1123,-4.0422974,-0.04120072,85.33389,8.736107,0.10237558,,15,0,America/New_York,EDT,-14400000,False,False,False,DUSL,,,,,,,,,,,,
Industrials,industrials,56,RSBA,Return Stacked Bonds & Merger Arbitrage ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,2.84,24.838549,,,USD,-0.341462,21.75,20.43,2.87,,Return Stacked Bonds & Merger A,0.0,1.01,0.0,BTS,True,1734532200000,2,0.0,1787355008.0,20.43,0.0,-0.0699997,1787342312,20.43,20.51,20.43 - 20.51,20.43,12902,20.5,500.0,500.0,us_market,finmb_1905791102,Cboe US,Return Stacked Bonds & Merger Arbitrage ETF,20.4899,14140,16640,[],0.0,0.0,20.43 - 21.75,-1.3199997,-0.06068964,-3.3722758,0.0,24.374096,0.0,-1.15024,-0.78265,-0.78265,52660156.0,PREPRE,0.83818495,,,20.85354,-0.42354012,-0.020310225,20.991396,-0.56139565,-0.026744083,,15,0,America/New_York,EDT,-14400000,False,False,False,RSBA,,,,,,,,,,,,
Industrials,industrials,57,MARS,Roundhill Space & Technology ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.07034,45.92,22.29,,,Roundhill Space & Technology ET,0.0,0.75,0.0,BTS,True,1772721000000,2,-0.8698996,1787355007.0,26.21,-0.23000145,0.280001,1787342400,26.44,26.72,26.23 - 26.72,26.23,9590,26.16,100.0,100.0,us_market,finmb_1977587227,Cboe US,Roundhill Space & Technology ETF,26.25,129735,30130,[],4.1499996,0.18618213,22.29 - 45.92,-19.479998,-0.424216,6.698954,0.0,,0.0,,-23.81745,-23.81745,51060928.0,PREPRE,,,,27.9086,-1.4685993,-0.05262175,30.064238,-3.624237,-0.120549776,,15,0,America/New_York,EDT,-14400000,False,False,False,MARS,,,,,,,,,,,,
Industrials,industrials,58,GCAD,Gabelli Commercial Aerospace & Defense ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,1.75,33.400134,,,USD,-0.266133,59.11,42.9,1.75,,Gabelli Commercial Aerospace an,0.0,0.1,0.0,PCX,True,1672842600000,2,0.0,1787356505.0,53.44,0.0,-0.142601,1787342390,53.44,53.51,53.23 - 53.51,53.23,5758,53.5826,100.0,2200.0,us_market,finmb_1818180866,NYSEArca,Gabelli Commercial Aerospace & Defense ETF,54.42,8145,6310,[],10.539997,0.24568757,42.9 - 59.11,-5.670002,-0.09592289,23.686527,0.0,,0.0,18.11926,7.16341,7.16341,44897112.0,PREPRE,,,,55.61832,-2.1783218,-0.039165545,51.84207,1.5979271,0.03082298,,15,0,America/New_York,EDT,-14400000,False,False,False,GCAD,,,,,,,,,,,,
Industrials,industrials,59,SPAX,T-REX 2X Long SPCX Daily Target ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,7.89,44.091710758377424,,,USD,4.57279,28.05,5.36,,,T-REX 2X Long SPCX Daily Target,0.0,1.5,0.0,PCX,True,1781530200000,2,-0.6904427,1787356731.0,8.63,-0.059999466,0.379999,1787342400,8.69,8.7296,7.98 - 8.7296,7.98,1988489,8.31,2900.0,6700.0,us_market,finmb_2000316489,NYSEArca,T-REX 2X Long SPCX Daily Target ETF,8.37,2764629,3204610,[],3.3299994,0.6212685,5.36 - 28.05,-19.36,-0.6901961,-58.520287,0.0,14.549428,0.0,,,,21764128.0,PREPRE,0.5972743,,,10.491458,-1.8014584,-0.17170715,10.491458,-1.8014584,-0.17170715,,15,0,America/New_York,EDT,-14400000,False,False,False,SPAX,,,,,,,,,,,,
Industrials,industrials,60,DRES,GMO Domestic Resilience ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,EQUITY,Equity,Delayed Quote,False,LOW,,,,,USD,0.648511,31.997,23.89,,,GMO Domestic Resilience ETF,0.0,,0.0,PCX,True,1759325400000,2,0.0,1787346300.0,31.04,0.0,0.200001,1787342391,31.04,31.04,30.99 - 31.04,30.99,4234,30.84,100.0,2200.0,us_market,finmb_1953382749,NYSEArca,GMO Domestic Resilience ETF,31.0,2295,1910,[],7.1500015,0.29928848,23.89 - 31.997,-0.9569988,-0.029909018,24.344027,0.0,23.202301,0.0,,,,,PREPRE,1.3377984,,,31.05626,-0.01625824,-0.0005235093,28.75774,2.282261,0.079361625,,15,0,America/New_York,EDT,-14400000,False,False,False,DRES,,,,,,,,,,,,
Industrials,industrials,61,ORBX,Global X Space Tech ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.6129011,79.72,37.88,,,Global X Space Tech ETF,34.58,0.5,43.73,NGM,True,1776259800000,2,0.0,1787355007.0,44.73,0.0,0.7099991,1787342400,44.73,45.1099,43.99 - 45.1099,43.99,13820,44.02,2.0,1.0,us_market,finmb_1978567763,NasdaqGM,Global X Space Tech ETF,44.6,80427,31020,[],6.8499985,0.18083417,37.88 - 79.72,-34.99,-0.4389112,-14.735037,0.0,,0.0,,-23.77301,-23.77301,36183856.0,PREPRE,,,,46.9998,-2.269802,-0.048293866,52.824554,-8.094555,-0.1532347,,15,0,America/New_York,EDT,-14400000,False,False,False,ORBX,,,,,,2026-04-15,,,,,,
Industrials,industrials,62,WARP,VanEck Space ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,1.0090501,41.77,17.84,,,VanEck Space ETF,20.05,0.5,20.44,NGM,True,1778160600000,2,-0.102817155,1787355008.0,21.18,-0.021799088,0.21179962,1787342400,21.2018,21.4,20.91 - 21.4,20.91,15812,20.99,2.0,2.0,us_market,finmb_1989624077,NasdaqGM,VanEck Space ETF,21.09,118919,50770,[],3.3617992,0.18844166,17.84 - 41.77,-20.568201,-0.49241564,-16.139238,0.0,,0.0,,,,33926644.0,PREPRE,,,,22.2126,-1.0108013,-0.045505762,25.177837,-3.976038,-0.15791817,,15,0,America/New_York,EDT,-14400000,False,False,False,WARP,,,,,,2026-05-07,,,,,,
Industrials,industrials,63,UXI,ProShares Ultra Industrials,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.51,29.797378,27.21668,34.54241,USD,0.482918,64.95,41.72,0.51,,ProShares Ultra Industrials,0.0,0.95,0.0,PCX,True,1170426600000,2,0.0,1787355551.0,59.4464,0.0,0.285698,1787342113,59.4464,59.63,59.225 - 59.63,59.225,1723,59.1607,100.0,500.0,us_market,finmb_32431804,NYSEArca,ProShares Ultra Industrials,59.63,4904,6040,[],17.726398,0.42488968,41.72 - 64.95,-5.5035973,-0.084735915,32.05242,0.0,29.749685,0.0,28.4588,4.02188,4.02188,30877920.0,PREPRE,1.9982195,,,60.947,-1.5005989,-0.024621375,54.3184,5.1279984,0.094406284,,15,0,America/New_York,EDT,-14400000,False,False,False,UXI,,,,,,,,,,,,
Industrials,industrials,64,NRSH,Aztlan North America Nearshoring Stock Selection ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.31,31.525851,,,USD,-0.0572244,35.67,21.322,0.31,,Aztlan North America Nearshorin,0.0,0.76,0.0,PCX,True,1701354600000,2,,,,,-0.0179996,1787066443,31.4365,31.4365,31.4365 - 31.4365,31.4365,121,31.4545,3400.0,100.0,us_market,finmb_1856039452,NYSEArca,Aztlan North America Nearshoring Stock Selection ETF,32.27,2306,160,[],10.1145,0.4743692,21.322 - 35.67,-4.2334976,-0.11868511,45.93352,,32.199932,,33.47673,3.37202,3.37202,30008944.0,PREPRE,0.9762909,,,32.46372,-1.0272179,-0.031642027,27.7768,3.6597004,0.13175385,,15,0,America/New_York,EDT,-14400000,False,False,False,NRSH,,,,,,,,,,,,
Industrials,industrials,65,CTEC,Global X ClimateTech ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,0.66,23.92917,,,USD,0.5825741,83.01,42.075,0.66,,Global X ClimateTech ETF,41.45,0.5,74.26,NGM,True,1603978200000,2,0.17345816,1787355006.0,57.23,0.099098206,0.3309021,1787342400,57.1309,57.87,57.07 - 57.87,57.07,2389,56.8,2.0,2.0,us_market,finmb_687578004,NasdaqGM,Global X ClimateTech ETF,57.87,3611,2240,[],15.055901,0.35783482,42.075 - 83.01,-25.8791,-0.31175882,30.213106,,25.530937,,1.26513,-20.11539,-20.11539,23708260.0,PREPRE,2.2377126,,,59.67578,-2.54488,-0.042645104,60.7819,-3.6509972,-0.06006718,,15,0,America/New_York,EDT,-14400000,False,False,False,CTEC,,,,,,,Global X CleanTech ETF,,,,,
Industrials,industrials,66,BOEU,Direxion Daily BA Bull 2X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,1.94,59.988002,,,USD,-0.8840449,51.88,26.38,1.94,,Direxion Daily BA Bull 2X ETF,28.29,1.06,51.2,NGM,True,1745415000000,2,0.14319053,1787356487.0,32.1,0.045898438,-0.28590012,1787342400,32.0541,32.49,31.655 - 32.49,31.655,44270,32.34,2.0,2.0,us_market,finmb_1901291987,NasdaqGM,Direxion Daily BA Bull 2X Shares,32.49,27554,19910,[],5.674101,0.21509102,26.38 - 51.88,-19.825901,-0.3821492,-29.439991,0.0,58.02062,0.0,-12.60916,-15.9285,-15.9285,21541468.0,PREPRE,0.5524605,,,35.24536,-3.1912613,-0.09054415,37.291664,-5.237564,-0.14044866,,15,0,America/New_York,EDT,-14400000,False,False,False,BOEU,,,,,,2025-04-23,,,,,,
Industrials,industrials,67,WDAF,WisdomTree Asia Defense Fund,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,-2.5893638,38.62,26.67,,,WisdomTree Asia Defense Fund,22.33,0.45,39.94,NGM,True,1757683800000,2,-0.071270704,1787343004.0,30.848,-0.022001266,-0.8199997,1787342400,30.848,30.87,30.77 - 30.87,30.77,2033,31.668,2.0,2.0,us_market,finmb_1941702064,NasdaqGM,WisdomTree Asia Defense Fund,30.86,7540,3590,[],4.1779995,0.1566554,26.67 - 38.62,-7.7719994,-0.20124286,-0.16182065,0.0,,0.0,2.26508,-19.81415,-19.81415,21145116.0,PREPRE,,,,30.90526,-0.057260513,-0.0018527757,32.192387,-1.344387,-0.041761026,,15,0,America/New_York,EDT,-14400000,False,False,False,WDAF,,,,,,2025-09-12,,,,,,
Industrials,industrials,68,TPOR,Direxion Daily Transportation Bull 3X Shares,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.57,20.721094,54.47794,105.3995,USD,2.43483,46.82,23.3,0.57,,Direxion Daily Transportation B,0.0,0.99,0.0,PCX,True,1493818200000,2,0.0,1787350881.0,41.65,0.0,0.990002,1787342400,41.65,41.705,41.2256 - 41.705,41.2256,3075,40.66,400.0,200.0,us_market,finmb_427185795,NYSEArca,Direxion Daily Transportation Bull 3X Shares,41.705,21337,5840,[],18.350002,0.7875538,23.3 - 46.82,-5.169998,-0.11042286,50.524033,0.0,22.095074,0.0,30.88352,8.40321,8.40321,17577080.0,PREPRE,1.8850356,,,42.10484,-0.4548378,-0.0108025065,35.137375,6.5126266,0.18534756,,15,0,America/New_York,EDT,-14400000,False,False,False,TPOR,,,,,,,,,,,,
Industrials,industrials,69,WABF,Western Asset Bond ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Nasdaq Real Time Price,False,LOW,,,,,USD,0.1451658,25.79,24.405,5.26,,Western Asset Bond ETF,17.67,0.35,31.47,NGM,True,1695303000000,2,0.0,1787343004.0,24.49,0.0,0.035499573,1787342400,24.49,24.49,24.49 - 24.49,24.49,163,24.4545,2.0,2.0,us_market,finmb_1838408637,NasdaqGM,Western Asset Bond ETF,24.49,1475,440,[],0.084999084,0.0034828552,24.405 - 25.79,-1.3000011,-0.05040718,-2.913773,0.0,,0.0,-0.86121,-1.01843,-1.01843,15918270.0,PREPRE,,,,24.69096,-0.20096016,-0.008139018,25.151735,-0.66173553,-0.026309736,,15,0,America/New_York,EDT,-14400000,False,False,False,WABF,,,,,,2023-09-21,,,,,,
Industrials,industrials,70,FOWF,Pacer Solactive Whitney Future of Warfare ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.73,24.342746,,,USD,-0.123351,37.409,29.48,0.73,,Pacer Solactive Whitney Future ,0.0,0.49,0.0,BTS,True,1734532200000,2,0.0,1787346300.0,35.8695,0.0,-0.0443001,1787339478,35.8695,35.9,35.8695 - 35.9,35.8695,544,35.9138,1000.0,300.0,us_market,finmb_1904639378,Cboe US,Pacer Solactive Whitney Future of Warfare ETF,35.87,2204,600,[],6.3894997,0.21674016,29.48 - 37.409,-1.5395012,-0.04115323,20.135307,0.0,24.847883,0.0,13.72838,7.18177,7.18177,15813142.0,PREPRE,1.4435636,,,34.77346,1.0960388,0.031519406,33.22746,2.6420403,0.07951376,,15,0,America/New_York,EDT,-14400000,False,False,False,FOWF,,,,,,,,,,,,
Industrials,industrials,71,SEA,U.S. Global Sea to Sky Cargo ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,5.17,9.111617,,,USD,2.84303,20.389,13.37,5.17,,U.S. Global Sea to Sky Cargo ET,0.0,0.6,0.0,PCX,True,1642689000000,2,2.222226,1787355011.0,20.7,0.45000076,0.559799,1787342400,20.25,20.3887,20.18 - 20.3887,20.18,18715,19.6902,500.0,600.0,us_market,finmb_718684272,NYSEArca,U.S. Global Sea to Sky Cargo ETF,20.08,13333,8440,[],6.88,0.5145849,13.37 - 20.389,-0.13899994,-0.0068173986,37.661457,0.0,9.93438,0.0,30.21826,6.97381,6.97381,15786973.0,PREPRE,2.0383759,,,17.84868,2.4013195,0.13453765,16.558346,3.6916542,0.22294825,,15,0,America/New_York,EDT,-14400000,False,False,False,SEA,,,,-0.13,-155.76924,,,,,,,
Industrials,industrials,72,LOPP,Gabelli Love Our Planet & People ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.74,26.184865,,,USD,0.562092,40.0,28.48,0.74,,Gabelli Love Our Planet & Peopl,0.0,0.9,0.0,PCX,True,1612449000000,2,,,,,0.2103,1787169437,37.6242,37.6242,37.6242 - 37.6242,37.6242,8,37.4139,100.0,3300.0,us_market,finmb_692500560,NYSEArca,Gabelli Love Our Planet & People ETF,37.65,341,130,[],9.144199,0.32107443,28.48 - 40.0,-2.375801,-0.059395026,17.644846,0.0,,0.0,13.00094,-0.38186,-0.38186,15294963.0,PREPRE,,,,38.32244,-0.6982422,-0.01822019,36.055775,1.5684242,0.043499947,,15,0,America/New_York,EDT,-14400000,False,False,False,LOPP,,,,,,,,,,,,
Industrials,industrials,73,HVAC,AdvisorShares HVAC and Industrials ETF,https://finance.yahoo.com/research-hub/screener/sec-ind_sec-top-etfs_industrials/,2026-08-24T06:42:48+00:00,en-US,US,ETF,ETF,Delayed Quote,False,LOW,0.17,34.916201,,,USD,-0.567594,43.41,29.31,0.17,,AdvisorShares HVAC and Industri,0.0,1.0,0.0,PCX,True,1738679400000,2,-0.16326012,1787346300.0,34.0,-0.055599213,-0.194401,1787342110,34.0556,34.362,34.0556 - 34.362,34.0556,2391,34.25,200.0,700.0,us_market,finmb_1914779975,NYSEArca,AdvisorShares HVAC and Industrials ETF,34.7,9840,8480,[],4.7455997,0.16191061,29.31 - 43.41,-9.354401,-0.21548954,12.170219,0.0,33.89079,0.0,13.26834,-11.88186,-11.88186,14385079.0,PREPRE,1.004863,,,37.7301,-3.6744995,-0.09738908,36.0699,-2.0143013,-0.05584438,,15,0,America/New_York,EDT,-14400000,False,False,False,HVAC,,,,,,,,,,,,
